Datos que encuentra el metodo de Runge Kutta(variable ind.	 variable dep.	 numero de thread)
0.041406	 0.827858 	 numero de thread:2
0.041469	 0.827924 	 numero de thread:2
0.041532	 0.827990 	 numero de thread:2
0.041595	 0.828056 	 numero de thread:2
0.041658	 0.828122 	 numero de thread:2
0.041720	 0.828188 	 numero de thread:2
0.041783	 0.828254 	 numero de thread:2
0.041846	 0.828320 	 numero de thread:2
0.041909	 0.828386 	 numero de thread:2
0.041972	 0.828452 	 numero de thread:2
0.042035	 0.828518 	 numero de thread:2
0.042097	 0.828584 	 numero de thread:2
0.042160	 0.828650 	 numero de thread:2
0.042223	 0.828716 	 numero de thread:2
0.042286	 0.828782 	 numero de thread:2
0.042349	 0.828848 	 numero de thread:2
0.042412	 0.828914 	 numero de thread:2
0.042474	 0.828980 	 numero de thread:2
0.042537	 0.829047 	 numero de thread:2
0.042600	 0.829113 	 numero de thread:2
0.042663	 0.829179 	 numero de thread:2
0.042726	 0.829245 	 numero de thread:2
0.042788	 0.829311 	 numero de thread:2
0.042851	 0.829377 	 numero de thread:2
0.042914	 0.829443 	 numero de thread:2
0.042977	 0.829509 	 numero de thread:2
0.043040	 0.829575 	 numero de thread:2
0.043103	 0.829641 	 numero de thread:2
0.043165	 0.829707 	 numero de thread:2
0.043228	 0.829773 	 numero de thread:2
0.043291	 0.829840 	 numero de thread:2
0.043354	 0.829906 	 numero de thread:2
0.043417	 0.829972 	 numero de thread:2
0.043480	 0.830038 	 numero de thread:2
0.043542	 0.830104 	 numero de thread:2
0.043605	 0.830170 	 numero de thread:2
0.043668	 0.830236 	 numero de thread:2
0.043731	 0.830302 	 numero de thread:2
0.043794	 0.830369 	 numero de thread:2
0.043857	 0.830435 	 numero de thread:2
0.043919	 0.830501 	 numero de thread:2
0.043982	 0.830567 	 numero de thread:2
0.044045	 0.830633 	 numero de thread:2
0.044108	 0.830699 	 numero de thread:2
0.044171	 0.830765 	 numero de thread:2
0.044234	 0.830832 	 numero de thread:2
0.044296	 0.830898 	 numero de thread:2
0.044359	 0.830964 	 numero de thread:2
0.044422	 0.831030 	 numero de thread:2
0.044485	 0.831096 	 numero de thread:2
0.044548	 0.831163 	 numero de thread:2
0.044611	 0.831229 	 numero de thread:2
0.044673	 0.831295 	 numero de thread:2
0.044736	 0.831361 	 numero de thread:2
0.044799	 0.831427 	 numero de thread:2
0.044862	 0.831494 	 numero de thread:2
0.044925	 0.831560 	 numero de thread:2
0.044988	 0.831626 	 numero de thread:2
0.045050	 0.831692 	 numero de thread:2
0.045113	 0.831759 	 numero de thread:2
0.045176	 0.831825 	 numero de thread:2
0.045239	 0.831891 	 numero de thread:2
0.045302	 0.831957 	 numero de thread:2
0.045365	 0.832024 	 numero de thread:2
0.045427	 0.832090 	 numero de thread:2
0.045490	 0.832156 	 numero de thread:2
0.045553	 0.832222 	 numero de thread:2
0.045616	 0.832289 	 numero de thread:2
0.045679	 0.832355 	 numero de thread:2
0.045742	 0.832421 	 numero de thread:2
0.045804	 0.832487 	 numero de thread:2
0.045867	 0.832554 	 numero de thread:2
0.045930	 0.832620 	 numero de thread:2
0.045993	 0.832686 	 numero de thread:2
0.046056	 0.832753 	 numero de thread:2
0.046119	 0.832819 	 numero de thread:2
0.046181	 0.832885 	 numero de thread:2
0.046244	 0.832952 	 numero de thread:2
0.046307	 0.833018 	 numero de thread:2
0.046370	 0.833084 	 numero de thread:2
0.046433	 0.833151 	 numero de thread:2
0.046496	 0.833217 	 numero de thread:2
0.046558	 0.833283 	 numero de thread:2
0.046621	 0.833350 	 numero de thread:2
0.046684	 0.833416 	 numero de thread:2
0.046747	 0.833482 	 numero de thread:2
0.046810	 0.833549 	 numero de thread:2
0.046873	 0.833615 	 numero de thread:2
0.046935	 0.833681 	 numero de thread:2
0.046998	 0.833748 	 numero de thread:2
0.047061	 0.833814 	 numero de thread:2
0.047124	 0.833881 	 numero de thread:2
0.047187	 0.833947 	 numero de thread:2
0.047250	 0.834013 	 numero de thread:2
0.047312	 0.834080 	 numero de thread:2
0.047375	 0.834146 	 numero de thread:2
0.047438	 0.834212 	 numero de thread:2
0.047501	 0.834279 	 numero de thread:2
0.047564	 0.834345 	 numero de thread:2
0.047627	 0.834412 	 numero de thread:2
0.047689	 0.834478 	 numero de thread:2
0.047752	 0.834545 	 numero de thread:2
0.047815	 0.834611 	 numero de thread:2
0.047878	 0.834677 	 numero de thread:2
0.047941	 0.834744 	 numero de thread:2
0.048004	 0.834810 	 numero de thread:2
0.048066	 0.834877 	 numero de thread:2
0.048129	 0.834943 	 numero de thread:2
0.048192	 0.835010 	 numero de thread:2
0.048255	 0.835076 	 numero de thread:2
0.048318	 0.835143 	 numero de thread:2
0.048381	 0.835209 	 numero de thread:2
0.048443	 0.835276 	 numero de thread:2
0.048506	 0.835342 	 numero de thread:2
0.048569	 0.835409 	 numero de thread:2
0.048632	 0.835475 	 numero de thread:2
0.048695	 0.835541 	 numero de thread:2
0.048758	 0.835608 	 numero de thread:2
0.048820	 0.835674 	 numero de thread:2
0.048883	 0.835741 	 numero de thread:2
0.048946	 0.835807 	 numero de thread:2
0.049009	 0.835874 	 numero de thread:2
0.049072	 0.835941 	 numero de thread:2
0.049135	 0.836007 	 numero de thread:2
0.049197	 0.836074 	 numero de thread:2
0.049260	 0.836140 	 numero de thread:2
0.049323	 0.836207 	 numero de thread:2
0.049386	 0.836273 	 numero de thread:2
0.049449	 0.836340 	 numero de thread:2
0.049512	 0.836406 	 numero de thread:2
0.049574	 0.836473 	 numero de thread:2
0.049637	 0.836539 	 numero de thread:2
0.049700	 0.836606 	 numero de thread:2
0.049763	 0.836673 	 numero de thread:2
0.049826	 0.836739 	 numero de thread:2
0.049888	 0.836806 	 numero de thread:2
0.049951	 0.836872 	 numero de thread:2
0.050014	 0.836939 	 numero de thread:2
0.050077	 0.837005 	 numero de thread:2
0.050140	 0.837072 	 numero de thread:2
0.050203	 0.837139 	 numero de thread:2
0.050265	 0.837205 	 numero de thread:2
0.050328	 0.837272 	 numero de thread:2
0.050391	 0.837338 	 numero de thread:2
0.050454	 0.837405 	 numero de thread:2
0.050517	 0.837472 	 numero de thread:2
0.050580	 0.837538 	 numero de thread:2
0.050642	 0.837605 	 numero de thread:2
0.050705	 0.837672 	 numero de thread:2
0.050768	 0.837738 	 numero de thread:2
0.050831	 0.837805 	 numero de thread:2
0.050894	 0.837871 	 numero de thread:2
0.050957	 0.837938 	 numero de thread:2
0.051019	 0.838005 	 numero de thread:2
0.051082	 0.838071 	 numero de thread:2
0.051145	 0.838138 	 numero de thread:2
0.051208	 0.838205 	 numero de thread:2
0.051271	 0.838271 	 numero de thread:2
0.051334	 0.838338 	 numero de thread:2
0.051396	 0.838405 	 numero de thread:2
0.051459	 0.838471 	 numero de thread:2
0.051522	 0.838538 	 numero de thread:2
0.051585	 0.838605 	 numero de thread:2
0.051648	 0.838672 	 numero de thread:2
0.051711	 0.838738 	 numero de thread:2
0.051773	 0.838805 	 numero de thread:2
0.051836	 0.838872 	 numero de thread:2
0.051899	 0.838938 	 numero de thread:2
0.051962	 0.839005 	 numero de thread:2
0.052025	 0.839072 	 numero de thread:2
0.052088	 0.839139 	 numero de thread:2
0.052150	 0.839205 	 numero de thread:2
0.052213	 0.839272 	 numero de thread:2
0.052276	 0.839339 	 numero de thread:2
0.052339	 0.839406 	 numero de thread:2
0.052402	 0.839472 	 numero de thread:2
0.052465	 0.839539 	 numero de thread:2
0.052527	 0.839606 	 numero de thread:2
0.052590	 0.839673 	 numero de thread:2
0.052653	 0.839739 	 numero de thread:2
0.052716	 0.839806 	 numero de thread:2
0.052779	 0.839873 	 numero de thread:2
0.052842	 0.839940 	 numero de thread:2
0.052904	 0.840006 	 numero de thread:2
0.052967	 0.840073 	 numero de thread:2
0.053030	 0.840140 	 numero de thread:2
0.053093	 0.840207 	 numero de thread:2
0.053156	 0.840274 	 numero de thread:2
0.053219	 0.840340 	 numero de thread:2
0.053281	 0.840407 	 numero de thread:2
0.053344	 0.840474 	 numero de thread:2
0.053407	 0.840541 	 numero de thread:2
0.053470	 0.840608 	 numero de thread:2
0.053533	 0.840675 	 numero de thread:2
0.053596	 0.840741 	 numero de thread:2
0.053658	 0.840808 	 numero de thread:2
0.053721	 0.840875 	 numero de thread:2
0.053784	 0.840942 	 numero de thread:2
0.053847	 0.841009 	 numero de thread:2
0.053910	 0.841076 	 numero de thread:2
0.053973	 0.841143 	 numero de thread:2
0.054035	 0.841209 	 numero de thread:2
0.054098	 0.841276 	 numero de thread:2
0.054161	 0.841343 	 numero de thread:2
0.054224	 0.841410 	 numero de thread:2
0.054287	 0.841477 	 numero de thread:2
0.054350	 0.841544 	 numero de thread:2
0.054412	 0.841611 	 numero de thread:2
0.054475	 0.841678 	 numero de thread:2
0.054538	 0.841744 	 numero de thread:2
0.054601	 0.841811 	 numero de thread:2
0.054664	 0.841878 	 numero de thread:2
0.054727	 0.841945 	 numero de thread:2
0.054789	 0.842012 	 numero de thread:2
0.054852	 0.842079 	 numero de thread:2
0.054915	 0.842146 	 numero de thread:2
0.054978	 0.842213 	 numero de thread:2
0.055041	 0.842280 	 numero de thread:2
0.055104	 0.842347 	 numero de thread:2
0.055166	 0.842414 	 numero de thread:2
0.055229	 0.842481 	 numero de thread:2
0.055292	 0.842548 	 numero de thread:2
0.055355	 0.842615 	 numero de thread:2
0.055418	 0.842682 	 numero de thread:2
0.055481	 0.842748 	 numero de thread:2
0.055543	 0.842815 	 numero de thread:2
0.055606	 0.842882 	 numero de thread:2
0.055669	 0.842949 	 numero de thread:2
0.055732	 0.843016 	 numero de thread:2
0.055795	 0.843083 	 numero de thread:2
0.055858	 0.843150 	 numero de thread:2
0.055920	 0.843217 	 numero de thread:2
0.055983	 0.843284 	 numero de thread:2
0.056046	 0.843351 	 numero de thread:2
0.056109	 0.843418 	 numero de thread:2
0.056172	 0.843485 	 numero de thread:2
0.056235	 0.843552 	 numero de thread:2
0.056297	 0.843619 	 numero de thread:2
0.056360	 0.843686 	 numero de thread:2
0.056423	 0.843754 	 numero de thread:2
0.056486	 0.843821 	 numero de thread:2
0.056549	 0.843888 	 numero de thread:2
0.056611	 0.843955 	 numero de thread:2
0.056674	 0.844022 	 numero de thread:2
0.056737	 0.844089 	 numero de thread:2
0.056800	 0.844156 	 numero de thread:2
0.056863	 0.844223 	 numero de thread:2
0.056926	 0.844290 	 numero de thread:2
0.056988	 0.844357 	 numero de thread:2
0.057051	 0.844424 	 numero de thread:2
0.057114	 0.844491 	 numero de thread:2
0.057177	 0.844558 	 numero de thread:2
0.057240	 0.844625 	 numero de thread:2
0.057303	 0.844692 	 numero de thread:2
0.057365	 0.844760 	 numero de thread:2
0.057428	 0.844827 	 numero de thread:2
0.057491	 0.844894 	 numero de thread:2
0.057554	 0.844961 	 numero de thread:2
0.057617	 0.845028 	 numero de thread:2
0.057680	 0.845095 	 numero de thread:2
0.057742	 0.845162 	 numero de thread:2
0.057805	 0.845229 	 numero de thread:2
0.057868	 0.845296 	 numero de thread:2
0.057931	 0.845364 	 numero de thread:2
0.057994	 0.845431 	 numero de thread:2
0.058057	 0.845498 	 numero de thread:2
0.058119	 0.845565 	 numero de thread:2
0.058182	 0.845632 	 numero de thread:2
0.058245	 0.845699 	 numero de thread:2
0.058308	 0.845766 	 numero de thread:2
0.058371	 0.845834 	 numero de thread:2
0.058434	 0.845901 	 numero de thread:2
0.058496	 0.845968 	 numero de thread:2
0.058559	 0.846035 	 numero de thread:2
0.058622	 0.846102 	 numero de thread:2
0.058685	 0.846170 	 numero de thread:2
0.058748	 0.846237 	 numero de thread:2
0.058811	 0.846304 	 numero de thread:2
0.058873	 0.846371 	 numero de thread:2
0.058936	 0.846438 	 numero de thread:2
0.058999	 0.846506 	 numero de thread:2
0.059062	 0.846573 	 numero de thread:2
0.059125	 0.846640 	 numero de thread:2
0.059188	 0.846707 	 numero de thread:2
0.059250	 0.846774 	 numero de thread:2
0.059313	 0.846842 	 numero de thread:2
0.059376	 0.846909 	 numero de thread:2
0.059439	 0.846976 	 numero de thread:2
0.059502	 0.847043 	 numero de thread:2
0.059565	 0.847111 	 numero de thread:2
0.059627	 0.847178 	 numero de thread:2
0.059690	 0.847245 	 numero de thread:2
0.059753	 0.847312 	 numero de thread:2
0.059816	 0.847380 	 numero de thread:2
0.059879	 0.847447 	 numero de thread:2
0.059942	 0.847514 	 numero de thread:2
0.060004	 0.847581 	 numero de thread:2
0.060067	 0.847649 	 numero de thread:2
0.060130	 0.847716 	 numero de thread:2
0.060193	 0.847783 	 numero de thread:2
0.060256	 0.847851 	 numero de thread:2
0.060319	 0.847918 	 numero de thread:2
0.060381	 0.847985 	 numero de thread:2
0.060444	 0.848053 	 numero de thread:2
0.060507	 0.848120 	 numero de thread:2
0.060570	 0.848187 	 numero de thread:2
0.060633	 0.848254 	 numero de thread:2
0.060696	 0.848322 	 numero de thread:2
0.060758	 0.848389 	 numero de thread:2
0.060821	 0.848456 	 numero de thread:2
0.060884	 0.848524 	 numero de thread:2
0.060947	 0.848591 	 numero de thread:2
0.061010	 0.848658 	 numero de thread:2
0.061073	 0.848726 	 numero de thread:2
0.061135	 0.848793 	 numero de thread:2
0.061198	 0.848861 	 numero de thread:2
0.061261	 0.848928 	 numero de thread:2
0.061324	 0.848995 	 numero de thread:2
0.061387	 0.849063 	 numero de thread:2
0.061450	 0.849130 	 numero de thread:2
0.061512	 0.849197 	 numero de thread:2
0.061575	 0.849265 	 numero de thread:2
0.061638	 0.849332 	 numero de thread:2
0.061701	 0.849400 	 numero de thread:2
0.061764	 0.849467 	 numero de thread:2
0.061827	 0.849534 	 numero de thread:2
0.061889	 0.849602 	 numero de thread:2
0.061952	 0.849669 	 numero de thread:2
0.062015	 0.849737 	 numero de thread:2
0.062078	 0.849804 	 numero de thread:2
0.062141	 0.849871 	 numero de thread:2
0.062204	 0.849939 	 numero de thread:2
0.062266	 0.850006 	 numero de thread:2
0.062329	 0.850074 	 numero de thread:2
0.062392	 0.850141 	 numero de thread:2
0.062455	 0.850209 	 numero de thread:2
0.062518	 0.850276 	 numero de thread:2
0.062581	 0.850344 	 numero de thread:2
0.062643	 0.850411 	 numero de thread:2
0.062706	 0.850478 	 numero de thread:2
0.062769	 0.850546 	 numero de thread:2
0.062832	 0.850613 	 numero de thread:2
0.062895	 0.850681 	 numero de thread:2
0.062958	 0.850748 	 numero de thread:2
0.063020	 0.850816 	 numero de thread:2
0.063083	 0.850883 	 numero de thread:2
0.063146	 0.850951 	 numero de thread:2
0.063209	 0.851018 	 numero de thread:2
0.063272	 0.851086 	 numero de thread:2
0.063335	 0.851153 	 numero de thread:2
0.063397	 0.851221 	 numero de thread:2
0.063460	 0.851288 	 numero de thread:2
0.063523	 0.851356 	 numero de thread:2
0.063586	 0.851423 	 numero de thread:2
0.063649	 0.851491 	 numero de thread:2
0.063711	 0.851558 	 numero de thread:2
0.063774	 0.851626 	 numero de thread:2
0.063837	 0.851694 	 numero de thread:2
0.063900	 0.851761 	 numero de thread:2
0.063963	 0.851829 	 numero de thread:2
0.064026	 0.851896 	 numero de thread:2
0.064088	 0.851964 	 numero de thread:2
0.064151	 0.852031 	 numero de thread:2
0.064214	 0.852099 	 numero de thread:2
0.064277	 0.852166 	 numero de thread:2
0.064340	 0.852234 	 numero de thread:2
0.064403	 0.852302 	 numero de thread:2
0.064465	 0.852369 	 numero de thread:2
0.064528	 0.852437 	 numero de thread:2
0.064591	 0.852504 	 numero de thread:2
0.064654	 0.852572 	 numero de thread:2
0.064717	 0.852640 	 numero de thread:2
0.064780	 0.852707 	 numero de thread:2
0.064842	 0.852775 	 numero de thread:2
0.064905	 0.852842 	 numero de thread:2
0.064968	 0.852910 	 numero de thread:2
0.065031	 0.852978 	 numero de thread:2
0.065094	 0.853045 	 numero de thread:2
0.065157	 0.853113 	 numero de thread:2
0.065219	 0.853180 	 numero de thread:2
0.065282	 0.853248 	 numero de thread:2
0.065345	 0.853316 	 numero de thread:2
0.065408	 0.853383 	 numero de thread:2
0.065471	 0.853451 	 numero de thread:2
0.065534	 0.853519 	 numero de thread:2
0.065596	 0.853586 	 numero de thread:2
0.065659	 0.853654 	 numero de thread:2
0.065722	 0.853722 	 numero de thread:2
0.065785	 0.853789 	 numero de thread:2
0.065848	 0.853857 	 numero de thread:2
0.065911	 0.853925 	 numero de thread:2
0.065973	 0.853992 	 numero de thread:2
0.066036	 0.854060 	 numero de thread:2
0.066099	 0.854128 	 numero de thread:2
0.066162	 0.854195 	 numero de thread:2
0.066225	 0.854263 	 numero de thread:2
0.066288	 0.854331 	 numero de thread:2
0.066350	 0.854399 	 numero de thread:2
0.066413	 0.854466 	 numero de thread:2
0.066476	 0.854534 	 numero de thread:2
0.066539	 0.854602 	 numero de thread:2
0.066602	 0.854669 	 numero de thread:2
0.066665	 0.854737 	 numero de thread:2
0.066727	 0.854805 	 numero de thread:2
0.066790	 0.854873 	 numero de thread:2
0.066853	 0.854940 	 numero de thread:2
0.066916	 0.855008 	 numero de thread:2
0.066979	 0.855076 	 numero de thread:2
0.067042	 0.855144 	 numero de thread:2
0.067104	 0.855211 	 numero de thread:2
0.067167	 0.855279 	 numero de thread:2
0.067230	 0.855347 	 numero de thread:2
0.067293	 0.855415 	 numero de thread:2
0.067356	 0.855482 	 numero de thread:2
0.067419	 0.855550 	 numero de thread:2
0.067481	 0.855618 	 numero de thread:2
0.067544	 0.855686 	 numero de thread:2
0.067607	 0.855754 	 numero de thread:2
0.067670	 0.855821 	 numero de thread:2
0.067733	 0.855889 	 numero de thread:2
0.067796	 0.855957 	 numero de thread:2
0.067858	 0.856025 	 numero de thread:2
0.067921	 0.856093 	 numero de thread:2
0.067984	 0.856160 	 numero de thread:2
0.068047	 0.856228 	 numero de thread:2
0.068110	 0.856296 	 numero de thread:2
0.068173	 0.856364 	 numero de thread:2
0.068235	 0.856432 	 numero de thread:2
0.068298	 0.856500 	 numero de thread:2
0.068361	 0.856568 	 numero de thread:2
0.068424	 0.856635 	 numero de thread:2
0.068487	 0.856703 	 numero de thread:2
0.068550	 0.856771 	 numero de thread:2
0.068612	 0.856839 	 numero de thread:2
0.068675	 0.856907 	 numero de thread:2
0.068738	 0.856975 	 numero de thread:2
0.068801	 0.857043 	 numero de thread:2
